70,V,8,17,7,Berlin,'2015-10-03 15:30:00',-1,-1,-1,-1,-1
71,V,8,5,13,Darmstadt,'2015-10-03 15:30:00',-1,-1,-1,-1,-1
72,V,8,16,12,Hoffenheim,'2015-10-03 15:30:00',-1,-1,-1,-1,-1
73,V,9,18,9,Köln,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
74,V,9,13,2,Mainz,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
75,V,9,6,8,Frankfurt,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
76,V,9,15,5,Augsburg,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
77,V,9,4,17,Gelsenkirchen,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
78,V,9,7,3,Hamburg,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
79,V,9,14,1,Bremen,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
80,V,9,12,10,Stuttgart,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
81,V,9,11,16,Wolfsburg,'2015-10-17 15:30:00',-1,-1,-1,-1,-1
82,V,10,13,14,Mainz,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
83,V,10,3,12,Leverkusen,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
84,V,10,2,15,Dortmund,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
85,V,10,8,4,Gladbach,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
86,V,10,1,18,München,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
87,V,10,10,17,Ingolstadt,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
88,V,10,9,6,Hannover,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
89,V,10,5,11,Darmstadt,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
90,V,10,16,7,Hoffenheim,'2015-10-24 15:30:00',-1,-1,-1,-1,-1
91,V,11,4,10,Gelsenkirchen,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
92,V,11,11,3,Wolfsburg,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
93,V,11,7,9,Hamburg,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
94,V,11,12,5,Stuttgart,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
95,V,11,15,13,Augsburg,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
96,V,11,14,2,Bremen,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
97,V,11,6,1,Frankfurt,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
98,V,11,18,16,Köln,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
99,V,11,17,8,Berlin,'2015-10-31 15:30:00',-1,-1,-1,-1,-1
100,V,12,1,12,München,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
101,V,12,2,4,Dortmund,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
102,V,12,3,18,Leverkusen,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
103,V,12,8,10,Gladbach,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
104,V,12,15,14,Augsburg,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
105,V,12,9,17,Hannover,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
106,V,12,16,6,Hoffenheim,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
107,V,12,13,11,Mainz,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
108,V,12,5,7,Darmstadt,'2015-11-07 15:30:00',-1,-1,-1,-1,-1
109,V,13,4,1,Gelsenkirchen,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
110,V,13,8,9,Gladbach,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
111,V,13,11,14,Wolfsburg,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
112,V,13,7,2,Hamburg,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
113,V,13,12,15,Stuttgart,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
114,V,13,6,3,Frankfurt,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
115,V,13,18,13,Köln,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
116,V,13,17,16,Berlin,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
117,V,13,10,5,Ingolstadt,'2015-11-21 15:30:00',-1,-1,-1,-1,-1
118,V,14,1,17,München,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
119,V,14,2,12,Dortmund,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
120,V,14,3,4,Leverkusen,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
121,V,14,15,11,Augsburg,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
122,V,14,14,7,Bremen,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
123,V,14,9,10,Hannover,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
124,V,14,16,8,Hoffenheim,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
125,V,14,13,6,Mainz,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
126,V,14,5,18,Darmstadt,'2015-11-28 15:30:00',-1,-1,-1,-1,-1
127,V,15,4,9,Gelsenkirchen,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
128,V,15,8,1,Gladbach,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
129,V,15,11,2,Wolfsburg,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
130,V,15,7,13,Hamburg,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
131,V,15,12,14,Stuttgart,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
132,V,15,6,5,Frankfurt,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
133,V,15,18,15,Köln,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
134,V,15,17,3,Berlin,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
135,V,15,10,16,Ingolstadt,'2015-12-05 15:30:00',-1,-1,-1,-1,-1
136,V,16,1,10,München,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
137,V,16,2,6,Dortmund,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
138,V,16,3,8,Leverkusen,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
139,V,16,11,7,Wolfsburg,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
140,V,16,15,4,Augsburg,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
141,V,16,14,18,Bremen,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
142,V,16,16,9,Köln,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
143,V,16,13,12,Mainz,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
144,V,16,5,17,Darmstadt,'2015-12-12 15:30:00',-1,-1,-1,-1,-1
145,V,17,4,16,Gelsenkirchen,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
146,V,17,8,5,Gladbach,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
147,V,17,7,15,Hamburg,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
148,V,17,12,11,Stuttgart,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
149,V,17,6,14,Frankfurt,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
150,V,17,18,2,Köln,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
151,V,17,9,1,Hannover,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
152,V,17,17,13,Berlin,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
153,V,17,10,3,Ingolstadt,'2015-12-19 15:30:00',-1,-1,-1,-1,-1
154,V,18,4,14,Gelsenkirchen,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
155,V,18,8,2,Gladbach,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
156,V,18,7,1,Hamburg,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
157,V,18,6,11,Frankfurt,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
158,V,18,18,12,Köln,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
159,V,18,9,5,Hannover,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
160,V,18,17,15,Berlin,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
161,V,18,16,3,Hoffenheim,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
162,V,18,10,13,Ingolstadt,'2016-01-23 15:30:00',-1,-1,-1,-1,-1
163,V,19,1,16,München,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
164,V,19,2,10,Dortmund,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
165,V,19,3,9,Leverkusen,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
166,V,19,11,18,Wolfsburg,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
167,V,19,12,7,Stuttgart,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
168,V,19,15,6,Augsburg,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
169,V,19,14,17,Bremen,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
170,V,19,13,8,Mainz,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
171,V,19,5,4,Darmstadt,'2016-01-30 15:30:00',-1,-1,-1,-1,-1
172,V,20,4,11,Gelsenkirchen,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
173,V,20,3,1,Leverkusen,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
174,V,20,8,14,Gladbach,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
175,V,20,7,18,Hamburg,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
176,V,20,6,12,Frankfurt,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
177,V,20,9,13,Hannover,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
178,V,20,17,2,Berlin,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
179,V,20,16,5,Hoffenheim,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
180,V,20,10,15,Ingolstadt,'2016-02-06 15:30:00',-1,-1,-1,-1,-1
181,V,21,2,9,Dortmund,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
182,V,21,11,10,Wolfsburg,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
183,V,21,7,8,Hamburg,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
184,V,21,12,17,Stuttgart,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
185,V,21,15,1,Augsburg,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
186,V,21,14,16,Bremen,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
187,V,21,18,6,Köln,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
188,V,21,13,4,Mainz,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
189,V,21,5,3,Darmstadt,'2016-02-13 15:30:00',-1,-1,-1,-1,-1
190,V,22,1,5,München,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
191,V,22,4,12,Gelsenkirchen,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
192,V,22,3,2,Leverkusen,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
193,V,22,8,18,Gladbach,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
194,V,22,6,7,Frankfurt,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
195,V,22,9,11,Hannover,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
196,V,22,17,11,Berlin,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
197,V,22,16,13,Hoffenheim,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
198,V,22,10,14,Ingolstadt,'2016-02-20 15:30:00',-1,-1,-1,-1,-1
199,V,23,2,16,Dortmund,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
200,V,23,11,1,Wolfsburg,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
201,V,23,7,10,Hamburg,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
202,V,23,12,9,Stuttgart,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
203,V,23,15,8,Augsburg,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
204,V,23,14,5,Bremen,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
205,V,23,6,4,Frankfurt,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
206,V,23,18,17,Köln,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
207,V,23,13,3,Mainz,'2016-02-27 15:30:00',-1,-1,-1,-1,-1
208,V,24,1,13,München,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
209,V,24,4,7,Gelsenkirchen,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
210,V,24,3,14,Leverkusen,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
211,V,24,8,12,Gladbach,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
212,V,24,9,11,Hannover,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
213,V,24,17,6,Hertha,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
214,V,24,16,15,Hoffenheim,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
215,V,24,10,18,Ingolstadt,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
216,V,24,5,2,Darmstadt,'2016-03-01 15:30:00',-1,-1,-1,-1,-1
217,V,25,2,1,Dortmund,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
218,V,25,11,8,Wolfsburg,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
219,V,25,7,17,Hamburg,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
220,V,25,12,16,Stuttgart,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
221,V,25,15,3,Augsburg,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
222,V,25,14,9,Bremen,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
223,V,25,6,10,Frankfurt,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
224,V,25,18,4,Köln,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
225,V,25,13,5,Mainz,'2016-03-05 15:30:00',-1,-1,-1,-1,-1
226,V,26,1,14,München,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
227,V,26,2,13,Dortmund,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
228,V,26,3,7,Leverkusen,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
229,V,26,8,6,Gladbach,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
230,V,26,9,18,Hannover,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
231,V,26,17,4,Berlin,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
232,V,26,16,11,Hoffenheim,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
233,V,26,10,12,Ingolstadt,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
234,V,26,5,15,Darmstadt,'2016-03-12 15:30:00',-1,-1,-1,-1,-1
235,V,27,4,8,Gelsenkirchen,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
236,V,27,11,5,Wolfsburg,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
237,V,27,7,16,Hamburg,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
238,V,27,12,3,Stuttgart,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
239,V,27,15,2,Augsburg,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
240,V,27,14,13,Bremen,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
241,V,27,6,9,Frankfurt,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
242,V,27,18,1,Köln,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
243,V,27,17,10,Berlin,'2016-03-19 15:30:00',-1,-1,-1,-1,-1
244,V,28,1,6,München,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
245,V,28,2,14,Dortmund,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
246,V,28,3,11,Leverkusen,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
247,V,28,8,17,Gladbach,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
248,V,28,9,7,Hannover,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
249,V,28,16,18,Hoffenheim,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
250,V,28,13,15,Mainz,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
251,V,28,10,4,Ingolstadt,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
252,V,28,5,12,Darmstadt,'2016-04-02 15:30:00',-1,-1,-1,-1,-1
253,V,29,4,2,Gelsenkirchen,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
254,V,29,11,13,Wolfsburg,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
255,V,29,7,5,Hamburg,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
256,V,29,12,1,Stuttgart,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
257,V,29,14,15,Bremen,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
258,V,29,6,16,Frankfurt,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
259,V,29,18,3,Köln,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
260,V,29,17,9,Berlin,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
261,V,29,10,8,Ingolstadt,'2016-04-09 15:30:00',-1,-1,-1,-1,-1
262,V,30,1,4,München,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
263,V,30,2,7,Dortmund,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
264,V,30,3,6,Leverkusen,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
265,V,30,15,12,Augsburg,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
266,V,30,14,11,Bremen,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
267,V,30,9,8,Hannover,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
268,V,30,16,17,Hoffenheim,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
269,V,30,13,18,Mainz,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
270,V,30,5,10,Darmstadt,'2016-04-16 15:30:00',-1,-1,-1,-1,-1
271,V,31,4,3,Gelsenkirchen,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
272,V,31,8,16,Gladbach,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
273,V,31,11,15,Wolfsburg,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
274,V,31,7,14,Hamburg,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
275,V,31,12,2,Stuttgart,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
276,V,31,6,13,Frankfurt,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
277,V,31,18,5,Köln,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
278,V,31,17,1,Berlin,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
279,V,31,10,9,Ingolstadt,'2016-04-23 15:30:00',-1,-1,-1,-1,-1
280,V,32,1,8,München,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
281,V,32,2,11,Dortmund,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
282,V,32,3,17,Leverkusen,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
283,V,32,15,18,Augsburg,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
284,V,32,14,12,Bremen,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
285,V,32,9,4,Hannover,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
286,V,32,16,10,Hoffenheim,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
287,V,32,13,7,Mainz,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
288,V,32,5,6,Darmstadt,'2016-04-30 15:30:00',-1,-1,-1,-1,-1
289,V,33,4,15,Schalke,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
290,V,33,8,3,Gladbach,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
291,V,33,7,11,Hamburg,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
292,V,33,12,13,Stuttgart,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
293,V,33,6,2,Frankfurt,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
294,V,33,18,14,Köln,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
295,V,33,9,16,Hannover,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
296,V,33,17,5,Berlin,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
297,V,33,10,1,Ingolstadt,'2016-05-07 15:30:00',-1,-1,-1,-1,-1
298,V,34,1,9,München,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
299,V,34,2,18,Dortmund,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
300,V,34,3,15,Leverkusen,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
301,V,34,11,12,Wolfsburg,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
302,V,34,15,7,Augsburg,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
303,V,34,14,6,Bremen,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
304,V,34,16,4,Hoffenheim,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
305,V,34,13,17,Mainz,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
306,V,34,5,8,Darmstadt,'2016-05-14 15:30:00',-1,-1,-1,-1,-1
